committee_id,committee_name,report_year,report_type,image_number,line_number,file_number,payee_name,payee_first_name,payee_middle_name,payee_last_name,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip,expenditure_description,expenditure_date,dissemination_date,expenditure_amount,office_total_ytd,category_code,category_code_full,support_oppose_indicator,memo_code,memo_code_full,candidate_id,candidate_name,candidate_prefix,candidate_first_name,candidate_middle_name,candidate_last_name,candidate_suffix,candidate_office,cand_office_state,cand_office_district,conduit_committee_id,conduit_committee_name,conduit_committee_street1,conduit_committee_street2,conduit_committee_city,conduit_committee_state,conduit_committee_zip,election_type,election_type_full,independent_sign_name,independent_sign_date,notary_sign_name,notary_sign_date,notary_commission_expiration_date,back_reference_transaction_id,back_reference_schedule_name,filer_first_name,filer_middle_name,filer_last_name,transaction_id,original_sub_id,action_code,action_code_full,schedule_type_full,filing_form,link_id,sub_id,payee_prefix,payee_suffix,is_notice,memo_text,filer_prefix,filer_suffix,schedule_type,pdf_url
C00572743,INDEPENDENT VOICE FOR ILLINOIS PAC,2016,48,201608129022238833,24,1093660,"STRATEGIC MEDIA SERVICES, INC.",,,,1911 N FT MYER DR,STE 400,ARLINGTON,VA,22209,MEDIA PLACEMENT / MEDIA PRODUCTION,2016-08-11 00:00:00,2016-08-11 00:00:00,190550.50,799129.50,,,O,,,S6IL00292,"DUCKWORTH, L TAMMY",,L TAMMY,,DUCKWORTH,,S,IL,,C00572743,,,,,,,G2016,,"MERLAU, JO",2016-08-12 00:00:00,,,,,,JO,,MERLAU,SE.4280,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4081220161312075359,4081220161312079478,,,t,,,,SE,http://docquery.fec.gov/cgi-bin/fecimg/?201608129022238833
C00572743,INDEPENDENT VOICE FOR ILLINOIS PAC,2016,48,201607319022161059,24,1091734,"STRATEGIC MEDIA SERVICES, INC.",,,,1911 N FT MYER DR,STE 400,ARLINGTON,VA,22209,MEDIA PRODUCTION / MEDIA PLACEMENT,2016-07-28 00:00:00,2016-07-29 00:00:00,608579.00,608579.00,,,O,,,S6IL00292,"DUCKWORTH, L TAMMY",,L TAMMY,,DUCKWORTH,,S,IL,,C00572743,,,,,,,G2016,,"MERLAU, JO",2016-07-31 00:00:00,,,,,,JO,,MERLAU,SE.4277,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4080120161307391987,4080120161307399844,,,t,,,,SE,http://docquery.fec.gov/cgi-bin/fecimg/?201607319022161059
C00572743,INDEPENDENT VOICE FOR ILLINOIS PAC,2016,48,201608199022543389,24,1095419,"STRATEGIC MEDIA SERVICES, INC.",,,,1911 N FT MYER DR,STE 400,ARLINGTON,VA,22209,MEDIA PLACEMENT,2016-08-18 00:00:00,2016-08-19 00:00:00,128160.00,927289.50,,,O,,,S6IL00292,"DUCKWORTH, L TAMMY",,L TAMMY,,DUCKWORTH,,S,IL,,C00572743,,,,,,,G2016,,"MERLAU, JO",2016-08-19 00:00:00,,,,,,JO,,MERLAU,SE.4283,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4081920161313049992,4081920161313056956,,,t,,,,SE,http://docquery.fec.gov/cgi-bin/fecimg/?201608199022543389
C00572743,INDEPENDENT VOICE FOR ILLINOIS PAC,2016,48,201608269023753126,24,1097132,"STRATEGIC MEDIA SERVICES, INC.",,,,1911 N FT MYER DR,STE 400,ARLINGTON,VA,22209,MEDIA PLACEMENT,2016-08-25 00:00:00,2016-08-26 00:00:00,129150.00,1056439.50,,,O,,,S6IL00292,"DUCKWORTH, L TAMMY",,L TAMMY,,DUCKWORTH,,S,IL,,C00572743,,,,,,,G2016,,"MERLAU, JO",2016-08-26 00:00:00,,,,,,JO,,MERLAU,SE.4286,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4082620161313604144,4082620161313609587,,,t,,,,SE,http://docquery.fec.gov/cgi-bin/fecimg/?201608269023753126
C00572743,INDEPENDENT VOICE FOR ILLINOIS PAC,2016,48,201609139030800444,24,1098703,"STRATEGIC MEDIA SERVICES, INC.",,,,1911 N FT MYER DR,STE 400,ARLINGTON,VA,22209,MEDIA PLACEMENT / MEDIA PRODUCTION,2016-09-08 00:00:00,2016-09-12 00:00:00,55638.75,1112078.25,,,O,,,S6IL00292,"DUCKWORTH, L TAMMY",,L TAMMY,,DUCKWORTH,,S,IL,,C00572743,,,,,,,G2016,,"MERLAU, JO",2016-09-13 00:00:00,,,,,,JO,,MERLAU,SE.4291,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4091320161317007050,4091320161317010048,,,t,,,,SE,http://docquery.fec.gov/cgi-bin/fecimg/?201609139030800444
C00572743,INDEPENDENT VOICE FOR ILLINOIS PAC,2016,48,201609139030800444,24,1098703,"STRATEGIC MEDIA SERVICES, INC.",,,,1911 N FT MYER DR,STE 400,ARLINGTON,VA,22209,MEDIA PLACEMENT / MEDIA PRODUCTION,2016-09-08 00:00:00,2016-09-12 00:00:00,55638.75,1167717.00,,,S,,,S0IL00261,"KIRK, MARK STEVEN",,MARK STEVEN,,KIRK,,S,IL,,C00572743,,,,,,,G2016,,"MERLAU, JO",2016-09-13 00:00:00,,,,,,JO,,MERLAU,SE.4292,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4091320161317007050,4091320161317010050,,,t,,,,SE,http://docquery.fec.gov/cgi-bin/fecimg/?201609139030800444
C00572743,INDEPENDENT VOICE FOR ILLINOIS PAC,2016,48,201609199030957564,24,1099810,"STRATEGIC MEDIA SERVICES, INC.",,,,1911 N FT MYER DR,STE 400,ARLINGTON,VA,22209,MEDIA PLACEMENT,2016-09-15 00:00:00,2016-09-19 00:00:00,61730.00,1291177.00,,,O,,,S6IL00292,"DUCKWORTH, L TAMMY",,L TAMMY,,DUCKWORTH,,S,IL,,C00572743,,,,,,,G2016,,"MERLAU, JO",2016-09-19 00:00:00,,,,,,JO,,MERLAU,SE.4297,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4091920161317232737,4091920161317237843,,,t,,,,SE,http://docquery.fec.gov/cgi-bin/fecimg/?201609199030957564
C00572743,INDEPENDENT VOICE FOR ILLINOIS PAC,2016,48,201609199030957564,24,1099810,"STRATEGIC MEDIA SERVICES, INC.",,,,1911 N FT MYER DR,STE 400,ARLINGTON,VA,22209,MEDIA PLACEMENT,2016-09-15 00:00:00,2016-09-19 00:00:00,61730.00,1229447.00,,,S,,,S0IL00261,"KIRK, MARK STEVEN",,MARK STEVEN,,KIRK,,S,IL,,C00572743,,,,,,,G2016,,"MERLAU, JO",2016-09-19 00:00:00,,,,,,JO,,MERLAU,SE.4296,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4091920161317232737,4091920161317237841,,,t,,,,SE,http://docquery.fec.gov/cgi-bin/fecimg/?201609199030957564
C00572743,INDEPENDENT VOICE FOR ILLINOIS PAC,2016,48,201609269032137351,24,1101309,"STRATEGIC MEDIA SERVICES, INC.",,,,1911 N FT MYER DR,STE 400,ARLINGTON,VA,22209,MEDIA PLACEMENT,2016-09-23 00:00:00,2016-09-26 00:00:00,37290.00,1328467.00,,,S,,,S0IL00261,"KIRK, MARK STEVEN",,MARK STEVEN,,KIRK,,S,IL,,C00572743,,,,,,,G2016,,"MERLAU, JO",2016-09-26 00:00:00,,,,,,JO,,MERLAU,SE.4301,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4092720161327801129,4092720161327808253,,,t,,,,SE,http://docquery.fec.gov/cgi-bin/fecimg/?201609269032137351
C00572743,INDEPENDENT VOICE FOR ILLINOIS PAC,2016,48,201609269032137351,24,1101309,"STRATEGIC MEDIA SERVICES, INC.",,,,1911 N FT MYER DR,STE 400,ARLINGTON,VA,22209,MEDIA PLACEMENT,2016-09-23 00:00:00,2016-09-26 00:00:00,37290.00,1365757.00,,,O,,,S6IL00292,"DUCKWORTH, L TAMMY",,L TAMMY,,DUCKWORTH,,S,IL,,C00572743,,,,,,,G2016,,"MERLAU, JO",2016-09-26 00:00:00,,,,,,JO,,MERLAU,SE.4302,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4092720161327801129,4092720161327808255,,,t,,,,SE,http://docquery.fec.gov/cgi-bin/fecimg/?201609269032137351
C00572743,INDEPENDENT VOICE FOR ILLINOIS PAC,2016,48,201610039032154156,24,1102109,"STRATEGIC MEDIA SERVICES, INC.",,,,1911 N FT MYER DR,STE 400,ARLINGTON,VA,22209,MEDIA PLACEMENT,2016-09-30 00:00:00,2016-10-03 00:00:00,82000.00,1447757.00,,,O,,,S6IL00292,"DUCKWORTH, L TAMMY",,L TAMMY,,DUCKWORTH,,S,IL,,C00572743,,,,,,,G2016,,"MERLAU, JO",2016-10-03 00:00:00,,,,,,JO,,MERLAU,SE.4314,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4100320161334999710,4100320161335003865,,,t,,,,SE,http://docquery.fec.gov/cgi-bin/fecimg/?201610039032154156
C00572743,INDEPENDENT VOICE FOR ILLINOIS PAC,2016,48,201610039032154156,24,1102109,"STRATEGIC MEDIA SERVICES, INC.",,,,1911 N FT MYER DR,STE 400,ARLINGTON,VA,22209,MEDIA PLACEMENT / MEDIA PRODUCTION,2016-10-03 00:00:00,2016-10-03 00:00:00,58525.00,1506282.00,,,O,,,S6IL00292,"DUCKWORTH, L TAMMY",,L TAMMY,,DUCKWORTH,,S,IL,,C00572743,,,,,,,G2016,,"MERLAU, JO",2016-10-03 00:00:00,,,,,,JO,,MERLAU,SE.4309,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4100320161334999710,4100320161335003867,,,t,,,,SE,http://docquery.fec.gov/cgi-bin/fecimg/?201610039032154156
C00572743,INDEPENDENT VOICE FOR ILLINOIS PAC,2016,48,201610109032227488,24,1103678,"STRATEGIC MEDIA SERVICES, INC.",,,,1911 N FT MYER DR,STE 400,ARLINGTON,VA,22209,MEDIA PLACEMENT,2016-10-07 00:00:00,2016-10-10 00:00:00,125460.00,1631742.00,,,O,,,S6IL00292,"DUCKWORTH, L TAMMY",,L TAMMY,,DUCKWORTH,,S,IL,,C00572743,,,,,,,G2016,,"MERLAU, JO",2016-10-10 00:00:00,,,,,,JO,,MERLAU,SE.4388,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4101020161340751863,4101020161340752673,,,t,,,,SE,http://docquery.fec.gov/cgi-bin/fecimg/?201610109032227488
C00572743,INDEPENDENT VOICE FOR ILLINOIS PAC,2016,48,201610179032884898,24,1109240,"STRATEGIC MEDIA SERVICES, INC.",,,,1911 N FT MYER DR,STE 400,ARLINGTON,VA,22209,MEDIA PLACMENT,2016-10-14 00:00:00,2016-10-17 00:00:00,125460.00,1757202.00,,,O,,,S6IL00292,"DUCKWORTH, L TAMMY",,L TAMMY,,DUCKWORTH,,S,IL,,C00572743,,,,,,,G2016,,"MERLAU, JO",2016-10-17 00:00:00,,,,,,JO,,MERLAU,SE.4391,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4101720161343803055,4101720161343809544,,,t,,,,SE,http://docquery.fec.gov/cgi-bin/fecimg/?201610179032884898
C00572743,INDEPENDENT VOICE FOR ILLINOIS PAC,2016,24,201610249034536599,24,1113802,"STRATEGIC MEDIA SERVICES, INC.",,,,1911 N FT MYER DR,STE 400,ARLINGTON,VA,22209,MEDIA PLACEMENT,2016-10-21 00:00:00,2016-10-24 00:00:00,119325.00,1876527.00,,,O,,,S6IL00292,"DUCKWORTH, L TAMMY",,L TAMMY,,DUCKWORTH,,S,IL,,C00572743,,,,,,,G2016,,"MERLAU, JO",2016-10-24 00:00:00,,,,,,JO,,MERLAU,SE.4438,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4102420161344571254,4102420161344575823,,,t,,,,SE,http://docquery.fec.gov/cgi-bin/fecimg/?201610249034536599
C00572743,INDEPENDENT VOICE FOR ILLINOIS PAC,2016,24,201610319037011670,24,1121242,"STRATEGIC MEDIA SERVICES, INC.",,,,1911 N FT MYER DR,STE 400,ARLINGTON,VA,22209,MEDIA PLACEMENT,2016-10-28 00:00:00,2016-10-31 00:00:00,80000.00,1956527.00,,,O,,,S6IL00292,"DUCKWORTH, L TAMMY",,L TAMMY,,DUCKWORTH,,S,IL,,C00572743,,,,,,,G2016,,"MERLAU, JO",2016-10-31 00:00:00,,,,,,JO,,MERLAU,SE.4441,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4103120161345624546,4103120161345629038,,,t,,,,SE,http://docquery.fec.gov/cgi-bin/fecimg/?201610319037011670
