committee_id,committee_name,report_year,report_type,image_number,line_number,file_number,payee_name,payee_first_name,payee_middle_name,payee_last_name,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip,expenditure_description,expenditure_date,dissemination_date,expenditure_amount,office_total_ytd,category_code,category_code_full,support_oppose_indicator,memo_code,memo_code_full,candidate_id,candidate_name,candidate_prefix,candidate_first_name,candidate_middle_name,candidate_last_name,candidate_suffix,candidate_office,cand_office_state,cand_office_district,conduit_committee_id,conduit_committee_name,conduit_committee_street1,conduit_committee_street2,conduit_committee_city,conduit_committee_state,conduit_committee_zip,election_type,election_type_full,independent_sign_name,independent_sign_date,notary_sign_name,notary_sign_date,notary_commission_expiration_date,back_reference_transaction_id,back_reference_schedule_name,filer_first_name,filer_middle_name,filer_last_name,transaction_id,original_sub_id,action_code,action_code_full,schedule_type_full,filing_form,link_id,sub_id,payee_prefix,payee_suffix,is_notice,memo_text,filer_prefix,filer_suffix,schedule_type,pdf_url
C00523589,AMERICAN UNITY PAC INC,2016,48,201609019023764741,24,1097617,GRAPESEED MEDIA,,,,"79 MADISON AVE., 3RD FLOOR",,NEW YORK,NY,10016,IE-STRICKLAND-DIGITAL ADS,2016-08-26 00:00:00,2016-08-30 00:00:00,50000.00,50000.00,004,Advertising Expenses ,O,,,S6OH00254,"STRICKLAND, TED",,TED,,STRICKLAND,,S,OH,00,C00523589,,,,,,,G2016,,"HOOVER, MARGARET",2016-09-01 00:00:00,,,,,,MARGARET,,HOOVER,SE.5189,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4090120161316666182,4090120161316670942,,,t,,,,SE,http://docquery.fec.gov/cgi-bin/fecimg/?201609019023764741
C00523589,AMERICAN UNITY PAC INC,2016,48,201609019023764742,24,1097617,REDPRINT STRATEGY,,,,PO BOX 710993,,HERNDON,VA,20171,IE-STRICKLAND-MEDIA PRODUCTION,2016-08-30 00:00:00,2016-08-30 00:00:00,23006.00,73006.00,004,Advertising Expenses ,O,,,S6OH00254,"STRICKLAND, TED",,TED,,STRICKLAND,,S,OH,00,C00523589,,,,,,,G2016,,"HOOVER, MARGARET",2016-09-01 00:00:00,,,,,,MARGARET,,HOOVER,SE.5190,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4090120161316666182,4090120161316670944,,,t,,,,SE,http://docquery.fec.gov/cgi-bin/fecimg/?201609019023764742
C00523589,AMERICAN UNITY PAC INC,2016,48,201609019023764741,24,1097617,GOOGLE,,,,1400 CRITTENDEN LANE,,MOUNTAIN VIEW,CA,94043,IE-STRICKLAND-DIGITAL ADS-ESTIMATED,2016-08-30 00:00:00,2016-08-30 00:00:00,250000.00,323006.00,004,Advertising Expenses ,O,,,S6OH00254,"STRICKLAND, TED",,TED,,STRICKLAND,,S,OH,00,C00523589,,,,,,,G2016,,"HOOVER, MARGARET",2016-09-01 00:00:00,,,,,,MARGARET,,HOOVER,SE.5188,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4090120161316666182,4090120161316670940,,,t,,,,SE,http://docquery.fec.gov/cgi-bin/fecimg/?201609019023764741
C00523589,AMERICAN UNITY PAC INC,2016,48,201609299032145353,24,1101691,GOOGLE,,,,1400 CRITTENDEN LANE,,MOUNTAIN VIEW,CA,94043,IE-AYOTTE-ONLINE ADS-ESTIMATED,2016-09-27 00:00:00,2016-09-27 00:00:00,20000.00,20000.00,004,Advertising Expenses ,S,,,S0NH00235,"AYOTTE, KELLY A",,KELLY A,,AYOTTE,,S,NH,00,C00523589,,,,,,,G2016,,"HOOVER, MARGARET",2016-09-29 00:00:00,,,,,,MARGARET,,HOOVER,SE.5227,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4092920161334915355,4092920161334921212,,,t,,,,SE,http://docquery.fec.gov/cgi-bin/fecimg/?201609299032145353
C00523589,AMERICAN UNITY PAC INC,2016,48,201609299032145354,24,1101691,GOOGLE,,,,1400 CRITTENDEN LANE,,MOUNTAIN VIEW,CA,94043,IE-PORTMAN-ONLINE ADS-ESTIMATED,2016-09-27 00:00:00,2016-09-27 00:00:00,42500.00,365506.00,004,Advertising Expenses ,S,,,S0OH00133,"PORTMAN, ROB",,ROB,,PORTMAN,,S,OH,00,C00523589,,,,,,,G2016,,"HOOVER, MARGARET",2016-09-29 00:00:00,,,,,,MARGARET,,HOOVER,SE.5231,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4092920161334915355,4092920161334921216,,,t,,,,SE,http://docquery.fec.gov/cgi-bin/fecimg/?201609299032145354
C00523589,AMERICAN UNITY PAC INC,2016,48,201609299032145354,24,1101691,GOOGLE,,,,1400 CRITTENDEN LANE,,MOUNTAIN VIEW,CA,94043,IE-MASTO-ONLINE ADS-ESTIMATED,2016-09-28 00:00:00,2016-09-28 00:00:00,42500.00,55000.00,004,Advertising Expenses ,O,,,S6NV00200,"MASTO, CATHERINE CORTEZ",,CATHERINE CORTEZ,,MASTO,,S,NV,00,C00523589,,,,,,,G2016,,"HOOVER, MARGARET",2016-09-29 00:00:00,,,,,,MARGARET,,HOOVER,SE.5229,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4092920161334915355,4092920161334921218,,,t,,,,SE,http://docquery.fec.gov/cgi-bin/fecimg/?201609299032145354
C00523589,AMERICAN UNITY PAC INC,2016,48,201609299032145355,24,1101691,GOOGLE,,,,1400 CRITTENDEN LANE,,MOUNTAIN VIEW,CA,94043,IE-MCGINTY-ONLINE ADS-ESTIMATED,2016-09-28 00:00:00,2016-09-28 00:00:00,106250.00,130000.00,004,Advertising Expenses ,O,,,S6PA00266,"MCGINTY, KATHLEEN ALANA",,KATHLEEN ALANA,,MCGINTY,,S,PA,00,C00523589,,,,,,,G2016,,"HOOVER, MARGARET",2016-09-29 00:00:00,,,,,,MARGARET,,HOOVER,SE.5230,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4092920161334915355,4092920161334921220,,,t,,,,SE,http://docquery.fec.gov/cgi-bin/fecimg/?201609299032145355
C00523589,AMERICAN UNITY PAC INC,2016,48,201609299032145355,24,1101691,GOOGLE,,,,1400 CRITTENDEN LANE,,MOUNTAIN VIEW,CA,94043,IE-DUCKWORTH-ONLINE ADS-ESTIMATED,2016-09-28 00:00:00,2016-09-28 00:00:00,106250.00,130000.00,004,Advertising Expenses ,O,,,S6IL00292,"DUCKWORTH, TAMMY",,TAMMY,,DUCKWORTH,,S,IL,00,C00523589,,,,,,,G2016,,"HOOVER, MARGARET",2016-09-29 00:00:00,,,,,,MARGARET,,HOOVER,SE.5232,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4092920161334915355,4092920161334921222,,,t,,,,SE,http://docquery.fec.gov/cgi-bin/fecimg/?201609299032145355
C00523589,AMERICAN UNITY PAC INC,2016,48,201609299032145356,24,1101691,GOOGLE,,,,1400 CRITTENDEN LANE,,MOUNTAIN VIEW,CA,94043,IE-MASTO-ONLINE ADS-ESTIMATED,2016-09-29 00:00:00,2016-09-29 00:00:00,2250.00,57250.00,004,Advertising Expenses ,O,,,S6NV00200,"MASTO, CATHERINE CORTEZ",,CATHERINE CORTEZ,,MASTO,,S,NV,00,C00523589,,,,,,,G2016,,"HOOVER, MARGARET",2016-09-29 00:00:00,,,,,,MARGARET,,HOOVER,SE.5236,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4092920161334915355,4092920161334921224,,,t,,,,SE,http://docquery.fec.gov/cgi-bin/fecimg/?201609299032145356
C00523589,AMERICAN UNITY PAC INC,2016,48,201609299032145357,24,1101691,GRAPESEED MEDIA,,,,"79 MADISON AVE., 3RD FLOOR",,NEW YORK,NY,10016,IE-DUCKWORTH-ONLINE ADS,2016-09-28 00:00:00,2016-09-28 00:00:00,18750.00,23750.00,004,Advertising Expenses ,O,,,S6IL00292,"DUCKWORTH, TAMMY",,TAMMY,,DUCKWORTH,,S,IL,00,C00523589,,,,,,,G2016,,"HOOVER, MARGARET",2016-09-29 00:00:00,,,,,,MARGARET,,HOOVER,SE.5223,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4092920161334915355,4092920161334921230,,,t,,,,SE,http://docquery.fec.gov/cgi-bin/fecimg/?201609299032145357
